sex,year,age,n,qx,lx,dx,Lx,Tx,ex,type
female,2051,80,5,0.120155663432587,80823,9711,379837.5,1514816.65155687,18.7423957482013,central
female,2051,85,,1,71112,71112,1134979.15155687,1134979.15155687,15.9604448132084,central
female,2052,0,1,0.00183873313935965,1e+05,184,99825.1896584755,9292037.10823012,92.9203710823012,central
female,2052,1,4,4.37693082021427e-05,99816,4,399254.583252266,9192211.91857165,92.0915676702297,central
female,2052,5,5,7.18182288326033e-05,99812,7,499042.5,8792957.33531938,88.0951923147456,central
female,2052,10,5,9.11308100189373e-05,99805,10,499000,8293914.83531938,83.1011956847791,central
female,2052,15,5,0.000255426950463006,99795,25,498912.5,7794914.83531938,78.109272361535,central
female,2052,20,5,0.000640018660321225,99770,64,498690,7296002.33531938,73.1282182551808,central
female,2052,25,5,0.0010211801873216,99706,102,498275,6797312.33531938,68.1735536007801,central
female,2052,30,5,0.00137386475654711,99604,137,497677.5,6299037.33531938,63.2408069487107,central
female,2052,35,5,0.00268109990009679,99467,266,496670,5801359.83531938,58.3244677663887,central
female,2052,40,5,0.00354995021504322,99201,352,495125,5304689.83531938,53.4741568665576,central
female,2052,45,5,0.00599931786496318,98849,593,492762.5,4809564.83531938,48.6556751744518,central
female,2052,50,5,0.0088573645062914,98256,871,489102.5,4316802.33531938,43.934236436649,central
female,2052,55,5,0.0138893038738661,97385,1352,483545,3827699.83531938,39.3048193799803,central
female,2052,60,5,0.0199992833487808,96033,1921,475362.5,3344154.83531938,34.8229758033112,central
female,2052,65,5,0.0281077866375067,94112,2645,463947.5,2868792.33531938,30.4827475276201,central
female,2052,70,5,0.0413713895298043,91467,3784,447875,2404844.83531938,26.2919395554613,central
female,2052,75,5,0.0751728203923953,87683,6592,421935,1956969.83531938,22.3186915972239,central
female,2052,80,5,0.118613914626883,81091,9618,381410,1535034.83531938,18.9297805591173,central
female,2052,85,,1,71473,71473,1153624.83531938,1153624.83531938,16.1407081739871,central
female,2053,0,1,0.00176361217213161,1e+05,176,99832.7545007016,9316534.17500078,93.1653417500078,central
female,2053,1,4,4.02761222356933e-05,99824,4,399286.584101325,9216701.42050008,92.3295141499046,central
female,2053,5,5,6.78637572680807e-05,99820,7,499082.5,8817414.83639875,88.3331480304423,central
female,2053,10,5,8.78247027653099e-05,99813,9,499042.5,8318332.33639875,83.3391676074134,central
female,2053,15,5,0.000246957911112162,99804,25,498957.5,7819289.83639875,78.3464574205318,central
female,2053,20,5,0.000619308628228367,99779,61,498742.5,7320332.33639875,73.3654610328702,central
female,2053,25,5,0.000990499155278334,99718,99,498342.5,6821589.83639875,68.4088112116043,central
female,2053,30,5,0.0013372991830085,99619,133,497762.5,6323247.33639875,63.4743104869428,central
female,2053,35,5,0.00261808105651137,99486,261,496777.5,5825484.83639875,58.5558253060607,central
female,2053,40,5,0.003475818603464,99225,345,495262.5,5328707.33639875,53.7032737354372,central
female,2053,45,5,0.00589624064611701,98880,583,492942.5,4833444.83639875,48.8819259344534,central
female,2053,50,5,0.00871653805642579,98297,857,489342.5,4340502.33639875,44.1570173697951,central
female,2053,55,5,0.013697729698705,97440,1334,483865,3851159.83639875,39.5233973357836,central
female,2053,60,5,0.0196990881084375,96106,1893,475797.5,3367294.83639875,35.0373008594547,central
female,2053,65,5,0.0276772271649016,94213,2608,464545,2891497.33639875,30.6910653136908,central
female,2053,70,5,0.0406811837159139,91605,3727,448707.5,2426952.33639875,26.4936666819361,central
female,2053,75,5,0.0742155210508136,87878,6522,423085,1978244.83639875,22.5112637565574,central
female,2053,80,5,0.117068408018689,81356,9524,382970,1555159.83639875,19.115490392826,central
female,2053,85,,1,71832,71832,1172189.83639875,1172189.83639875,16.3184908731311,central
female,2054,0,1,0.00169314630781781,1e+05,169,99839.3742422942,9340713.40518478,93.4071340518478,central
female,2054,1,4,3.71258623512658e-05,99831,4,399314.58489766,9240874.03094249,92.5651754559455,central
female,2054,5,5,6.41994672247368e-05,99827,6,499120,8841559.44604483,88.5688185164818,central
female,2054,10,5,8.47041053157077e-05,99821,9,499082.5,8342439.44604483,83.57399190596,central
female,2054,15,5,0.000238847747858604,99812,24,499000,7843356.94604483,78.5813023087888,central
female,2054,20,5,0.00059949275661463,99788,60,498790,7344356.94604483,73.5996006137495,central
female,2054,25,5,0.000960363775663204,99728,95,498402.5,6845566.94604483,68.6423767251407,central
female,2054,30,5,0.00130297238431364,99633,130,497840,6347164.44604483,63.7054434378653,central
female,2054,35,5,0.00255750472148367,99503,255,496877.5,5849324.44604483,58.7854079378997,central
female,2054,40,5,0.00340403941931556,99248,337,495397.5,5352446.94604483,53.9300232351768,central
female,2054,45,5,0.00580136836821738,98911,574,493120,4857049.44604483,49.105250639917,central
female,2054,50,5,0.00857632016002705,98337,844,489575,4363929.44604483,44.3772887727389,central
female,2054,55,5,0.0135128563697816,97493,1317,484172.5,3874354.44604483,39.7398217927936,central
female,2054,60,5,0.0194125504090695,96176,1867,476212.5,3390181.94604483,35.2497706916989,central
female,2054,65,5,0.0272617294101596,94309,2571,465117.5,2913969.44604483,30.8981056531702,central
female,2054,70,5,0.0400268893517976,91738,3672,449510,2448851.94604483,26.6939757357347,central
female,2054,75,5,0.073283934890066,88066,6454,424195,1999341.94604483,22.7027677655943,central
female,2054,80,5,0.115579551174164,81612,9433,384477.5,1575146.94604483,19.3004330986231,central
female,2054,85,,1,72179,72179,1190669.44604483,1190669.44604483,16.4960645900446,central
female,2055,0,1,0.00162442605424643,1e+05,162,99845.9974058436,9365517.36728355,93.6551736728356,central
female,2055,1,4,3.41848060398554e-05,99838,4,399342.585674166,9265671.36987771,92.8070611378204,central
female,2055,5,5,6.05554520973595e-05,99834,6,499155,8866328.78420355,88.8107136266557,central
female,2055,10,5,8.16016103479967e-05,99828,8,499120,8367173.78420355,83.8159011920859,central
female,2055,15,5,0.000230554458883052,99820,23,499042.5,7868053.78420355,78.8224181947861,central
female,2055,20,5,0.000580311876297463,99797,58,498840,7369011.28420355,73.840008058394,central
female,2055,25,5,0.000930052629172179,99739,93,498462.5,6870171.28420355,68.8814935401753,central
female,2055,30,5,0.00126877832855743,99646,126,497915,6371708.78420355,63.9434476467048,central
female,2055,35,5,0.00249826203738621,99520,249,496977.5,5873793.78420355,59.0212397930421,central
female,2055,40,5,0.00333124310817999,99271,330,495530,5376816.28420355,54.1630111936371,central
female,2055,45,5,0.00570421776298957,98941,565,493292.5,4881286.28420355,49.3353239223734,central
female,2055,50,5,0.00843813189889773,98376,830,489805,4387993.78420355,44.6043118667515,central
female,2055,55,5,0.0133296156053659,97546,1300,484480,3898188.78420355,39.9625692924727,central
female,2055,60,5,0.0191270224702681,96246,1841,476627.5,3413708.78420355,35.4685782703026,central
female,2055,65,5,0.0268396784751755,94405,2534,465690,2937081.28420355,31.1115013421275,central
female,2055,70,5,0.0393683465327443,91871,3617,450312.5,2471391.28420355,26.9006681564753,central
female,2055,75,5,0.0723608114279191,88254,6386,425305,2021078.78420355,22.9007046049306,central
female,2055,80,5,0.114070223798865,81868,9339,385992.5,1595773.78420355,19.4920333244191,central
female,2055,85,,1,72529,72529,1209781.28420355,1209781.28420355,16.679966416241,central
female,2056,0,1,0.00155918114925326,1e+05,156,99851.6738046384,9390175.15524972,93.9017515524972,central
female,2056,1,4,3.14895931265858e-05,99844,3,399368.939808481,9290323.48144508,93.048390303324,central
female,2056,5,5,5.723694218286e-05,99841,6,499190,8890954.5416366,89.0511367237568,central
female,2056,10,5,7.86818835438211e-05,99835,8,499155,8391764.5416366,84.0563383746842,central
female,2056,15,5,0.000223081142913802,99827,22,499080,7892609.5416366,79.0628741887125,central
female,2056,20,5,0.000561371874775641,99805,56,498885,7393529.5416366,74.0797509306808,central
female,2056,25,5,0.000902105927629982,99749,90,498520,6894644.5416366,69.1199364568727,central
female,2056,30,5,0.0012361308779717,99659,123,497987.5,6396124.5416366,64.1800995558515,central
female,2056,35,5,0.00244177556320423,99536,243,497072.5,5898137.0416366,59.2563197399594,central
female,2056,40,5,0.00326106729088535,99293,324,495655,5401064.5416366,54.3952196190729,central
female,2056,45,5,0.00560972208361435,98969,555,493457.5,4905409.5416366,49.5651117181804,central
female,2056,50,5,0.00830525370054326,98414,817,490027.5,4411952.0416366,44.8305326644238,central
female,2056,55,5,0.0131468773334533,97597,1284,484775,3921924.5416366,40.1848882817771,central
female,2056,60,5,0.018849728734017,96313,1815,477027.5,3437149.5416366,35.6872856378329,central
female,2056,65,5,0.0264350061356699,94498,2498,466245,2960122.0416366,31.3247057253762,central
female,2056,70,5,0.0387274245617707,92000,3563,451092.5,2493877.0416366,27.1073591482239,central
female,2056,75,5,0.0714284597750523,88437,6317,426392.5,2042784.5416366,23.0987543860217,central
female,2056,80,5,0.112597215086763,82120,9246,387485,1616392.0416366,19.6832932493497,central
female,2056,85,,1,72874,72874,1228907.0416366,1228907.0416366,16.8634498125065,central
female,2057,0,1,0.00149618938674578,1e+05,150,99857.3532241409,9414968.63470248,94.1496863470248,central
female,2057,1,4,2.89918552502594e-05,99850,3,399392.940342182,9315111.28147833,93.2910493888666,central
female,2057,5,5,5.41457399592317e-05,99847,5,499222.5,8915718.34113615,89.2938029298442,central
female,2057,10,5,7.58933964191971e-05,99842,7,499192.5,8416495.84113615,84.2981494875519,central
female,2057,15,5,0.000215513848970515,99835,22,499120,7917303.34113615,79.3038848213167,central
female,2057,20,5,0.000543590676757061,99813,54,498930,7418183.34113615,74.3208133322929,central
female,2057,25,5,0.000874178921903333,99759,87,498577.5,6919253.34113615,69.3596902648999,central
female,2057,30,5,0.00120357303667407,99672,120,498060,6420675.84113615,64.4180496140958,central
female,2057,35,5,0.0023854397708541,99552,238,497165,5922615.84113615,59.4926856430424,central
female,2057,40,5,0.00319357450589017,99314,317,495777.5,5425450.84113615,54.6292651704307,central
female,2057,45,5,0.00551630592229655,98997,546,493620,4929673.34113615,49.7961891889265,central
female,2057,50,5,0.00817431378553552,98451,805,490242.5,4436053.34113615,45.058489412359,central
female,2057,55,5,0.0129716952755723,97646,1267,485062.5,3945810.84113615,40.4093443780201,central
female,2057,60,5,0.0185724251876519,96379,1790,477420,3460748.34113615,35.9077012745116,central
female,2057,65,5,0.0260349972816815,94589,2462,466790,2983328.34113615,31.539907823702,central
female,2057,70,5,0.0380949253428844,92127,3510,451860,2516538.34113615,27.3159697063418,central
female,2057,75,5,0.0705355853361214,88617,6250,427460,2064678.34113615,23.2988968384864,central
female,2057,80,5,0.111152949475429,82367,9156,388945,1637218.34113615,19.877115120572,central
female,2057,85,,1,73211,73211,1248273.34113615,1248273.34113615,17.0503522849866,central
female,2058,0,1,0.00143643791727882,1e+05,144,99863.0359370597,9439418.77552684,94.3941877552684,central
female,2058,1,4,2.67094596470275e-05,99856,2,399419.293898914,9339555.73958978,93.5302409428556,central
female,2058,5,5,5.1219975428906e-05,99854,5,499257.5,8940136.44569087,89.5320812956003,central
female,2058,10,5,7.31343497311114e-05,99849,8,499225,8440878.94569087,84.5364394805243,central
female,2058,15,5,0.000208559598589386,99841,21,499152.5,7941653.94569087,79.543012847336,central
female,2058,20,5,0.000526322547385444,99820,52,498970,7442501.44569087,74.5592210548074,central
female,2058,25,5,0.000848099382174174,99768,85,498627.5,6943531.44569087,69.5967789841519,central
female,2058,30,5,0.00117289942323484,99683,117,498122.5,6444903.94569087,64.6539926134935,central
female,2058,35,5,0.00233074815824575,99566,232,497250,5946781.44569087,59.7270297660936,central
female,2058,40,5,0.0031258423753552,99334,310,495895,5449531.44569087,54.8606866298636,central
female,2058,45,5,0.00542577002366577,99024,537,493777.5,4953636.44569087,50.0246045977831,central
female,2058,50,5,0.00804630864114257,98487,793,490452.5,4459858.94569087,45.2837323270165,central
female,2058,55,5,0.0127982558914365,97694,1250,485345,3969406.44569087,40.6310156784539,central
female,2058,60,5,0.0183054162365209,96444,1766,477805,3484061.44569087,36.1252275485346,central
female,2058,65,5,0.0256400019379627,94678,2427,467322.5,3006256.44569087,31.7524287130154,central
female,2058,70,5,0.0374930797111646,92251,3459,452607.5,2538933.94569087,27.5220208527915,central
female,2058,75,5,0.0696567611725771,88792,6185,428497.5,2086326.44569087,23.4967840085917,central
female,2058,80,5,0.109747992154089,82607,9066,390370,1657828.94569087,20.068867598277,central
female,2058,85,,1,73541,73541,1267458.94569087,1267458.94569087,17.234725468662,central
female,2059,0,1,0.00137787121142542,1e+05,138,99868.7210223037,9464607.9144109,94.646079144109,central
female,2059,1,4,2.45722620341706e-05,99862,2,399443.294229644,9364739.1933886,93.7768039233001,central
female,2059,5,5,4.83966426749286e-05,99860,5,499287.5,8965295.89915896,89.77864910033,central
female,2059,10,5,7.04866530781414e-05,99855,7,499257.5,8466008.39915895,84.7830193696756,central
female,2059,15,5,0.000201480076871106,99848,20,499190,7966750.89915896,79.7887879492725,central
female,2059,20,5,0.000509618291139438,99828,51,499012.5,7467560.89915895,74.8042723400144,central
female,2059,25,5,0.00082161505195719,99777,82,498680,6968548.39915895,69.8412299343431,central
female,2059,30,5,0.00114254638050837,99695,114,498190,6469868.39915896,64.8966186785592,central
female,2059,35,5,0.00227794668421873,99581,227,497337.5,5971678.39915896,59.9680501215991,central
female,2059,40,5,0.00306122566090587,99354,304,496010,5474340.89915895,55.099350797743,central
female,2059,45,5,0.00533349663290189,99050,528,493930,4978330.89915895,50.2607864629879,central
female,2059,50,5,0.00791757544573425,98522,780,490660,4484400.89915895,45.5167465049325,central
female,2059,55,5,0.0126253893466203,97742,1234,485625,3993740.89915895,40.8600284336207,central
female,2059,60,5,0.0180328782532502,96508,1741,478187.5,3508115.89915895,36.3505191192332,central
female,2059,65,5,0.0252460755371699,94767,2392,467855,3029928.39915895,31.9723996661175,central
female,2059,70,5,0.0368715818857672,92375,3406,453360,2562073.39915895,27.7355713034799,central
female,2059,75,5,0.0687569701365234,88969,6117,429552.5,2108713.39915895,23.7016646153037,central
female,2059,80,5,0.108303312697177,82852,8973,391827.5,1679160.89915895,20.2669929411355,central
female,2059,85,,1,73879,73879,1287333.39915895,1287333.39915895,17.4248893347088,central
female,2060,0,1,0.00132097195310482,1e+05,132,99874.4085934578,9490134.18716955,94.9013418716955,central
female,2060,1,4,2.26058892478905e-05,99868,2,399467.294550924,9390259.77857609,94.0267130469829,central
female,2060,5,5,4.56925693428896e-05,99866,5,499317.5,8990792.48402517,90.0285631148256,central
female,2060,10,5,6.79354579202489e-05,99861,7,499287.5,8491474.98402517,85.0329456346839,central
female,2060,15,5,0.000194780033221085,99854,19,499222.5,7992187.48402517,80.0387313880783,central
female,2060,20,5,0.000493106896251127,99835,49,499052.5,7492964.98402517,75.0534880956094,central
female,2060,25,5,0.000796124202871386,99786,80,498730,6993912.48402517,70.0891155475234,central
female,2060,30,5,0.00111249256853544,99706,111,498252.5,6495182.48402517,65.1433462783099,central
female,2060,35,5,0.00222401687982762,99595,221,497422.5,5996929.98402517,60.2131631510133,central
female,2060,40,5,0.00299687870834787,99374,298,496125,5499507.48402517,55.3415127098151,central
female,2060,45,5,0.00524436310809209,99076,520,494080,5003382.48402517,50.5004489889092,central
female,2060,50,5,0.00779001775290449,98556,767,490862.5,4509302.48402517,45.7537083893945,central
female,2060,55,5,0.0124490443807185,97789,1218,485900,4018439.98402517,41.0929653031033,central
female,2060,60,5,0.0177616449297636,96571,1715,478567.5,3532539.98402517,36.5797183836262,central
female,2060,65,5,0.0248615451069839,94856,2358,468385,3053972.48402517,32.1958809566624,central
female,2060,70,5,0.0362618858295785,92498,3354,454105,2585587.48402517,27.9529015116561,central
female,2060,75,5,0.0678935059571674,89144,6053,430587.5,2131482.48402517,23.9105546534278,central
female,2060,80,5,0.106856759511138,83091,8879,393257.5,1700894.98402517,20.4702673457434,central
female,2060,85,,1,74212,74212,1307637.48402517,1307637.48402517,17.620297041249,central
female,2061,0,1,0.00126826229748291,1e+05,127,99879.1478324044,9515069.01148922,95.1506901148923,central
female,2061,1,4,2.08471338307247e-05,99873,2,399487.294848516,9415189.86365682,94.2716235985384,central
female,2061,5,5,4.31956528807447e-05,99871,4,499345,9015702.56880831,90.2734784753162,central
female,2061,10,5,6.55014895322777e-05,99867,7,499317.5,8516357.56880831,85.2769940902231,central
female,2061,15,5,0.000188310323388936,99860,19,499252.5,8017040.06880831,80.2827966033277,central
female,2061,20,5,0.000476987515491087,99841,47,499087.5,7517787.56880831,75.2975988702868,central
female,2061,25,5,0.000771856157844102,99794,77,498777.5,7018700.06880831,70.331884369885,central
female,2061,30,5,0.00108307186078623,99717,108,498315,6519922.56880831,65.3842631528055,central
female,2061,35,5,0.00217356875570202,99609,217,497502.5,6021607.56880831,60.452444747044,central
female,2061,40,5,0.00293306012639022,99392,291,496232.5,5524105.0688083,55.5789708307339,central
female,2061,45,5,0.00515797576300943,99101,511,494227.5,5027872.56880831,50.7348318262006,central
female,2061,50,5,0.00766562546171574,98590,756,491060,4533645.06880831,45.9848368882068,central
female,2061,55,5,0.0122798742573287,97834,1202,486165,4042585.0688083,41.3208605271,central
female,2061,60,5,0.0175077373043336,96632,1691,478932.5,3556420.06880831,36.8037510225216,central
female,2061,65,5,0.0244794004024176,94941,2324,468895,3077487.56880831,32.414737245324,central
female,2061,70,5,0.0356794058204781,92617,3305,454822.5,2608592.56880831,28.1653753501874,central
female,2061,75,5,0.0670149145882556,89312,5985,431597.5,2153770.06880831,24.1151252777712,central
female,2061,80,5,0.105530003781185,83327,8794,394650,1722172.56880831,20.6676415664587,central
female,2061,85,,1,74533,74533,1327522.56880831,1327522.56880831,17.8112053561282,central
female,2022,0,1,0.00519590402959336,1e+05,520,99510.6874496541,8696384.88724291,86.9638488724291,upper
female,2022,1,4,0.000350386042070236,99480,34,397839.634079116,8596874.19979326,86.4181162021839,upper
female,2022,5,5,0.00029800314674939,99446,30,497155,8199034.56571414,82.4471026055763,upper
female,2022,10,5,0.000229040290920714,99416,23,497022.5,7701879.56571414,77.47122762648,upper
female,2022,15,5,0.000598699278352626,99393,59,496817.5,7204857.06571414,72.4885763153757,upper
female,2022,20,5,0.00145192317368102,99334,145,496307.5,6708039.56571414,67.5301464323811,upper
female,2022,25,5,0.00223671926434695,99189,221,495392.5,6211732.06571414,62.6252111193191,upper
female,2022,30,5,0.00266869319423813,98968,265,494177.5,5716339.56571414,57.7594734228654,upper
female,2022,35,5,0.00481666847938824,98703,475,492327.5,5222162.06571414,52.9078352807325,upper
female,2022,40,5,0.00604823236987415,98228,594,489655,4729834.56571414,48.151591864989,upper
female,2022,45,5,0.00915832470512053,97634,894,485935,4240179.56571414,43.4293336923013,upper
female,2022,50,5,0.0132571364740917,96740,1283,480492.5,3754244.56571414,38.807572521337,upper
female,2022,55,5,0.0195829402128888,95457,1869,472612.5,3273752.06571414,34.2955683262007,upper
female,2022,60,5,0.0289911252133003,93588,2713,461157.5,2801139.56571414,29.930542010879,upper
female,2022,65,5,0.0413357851257812,90875,3757,444982.5,2339982.06571414,25.7494587698943,upper
female,2022,70,5,0.0624789039820117,87118,5443,421982.5,1894999.56571414,21.7521013534992,upper
female,2022,75,5,0.103383470419466,81675,8444,387265,1473017.06571414,18.0351033451379,upper
female,2022,80,5,0.163812358160956,73231,11996,336165,1085752.06571414,14.8263995536609,upper
female,2022,85,,1,61235,61235,749587.065714141,749587.065714141,12.2411540085595,upper
female,2023,0,1,0.0045947702091144,1e+05,459,99567.340177771,8766736.11640972,87.6673611640972,upper
female,2023,1,4,0.000273725317309969,99541,28,398097.864135628,8667168.77623195,87.0713452369571,upper
female,2023,5,5,0.00025147938454864,99513,25,497502.5,8269070.91209632,83.0953836392865,upper
female,2023,10,5,0.000204986912396472,99488,20,497390,7771568.41209632,78.1156361781956,upper
female,2023,15,5,0.000540673797241925,99468,54,497205,7274178.41209632,73.1308401907781,upper
female,2023,20,5,0.00131729410416708,99414,131,496742.5,6776973.41209632,68.1692056661669,upper
female,2023,25,5,0.00203721524101599,99283,202,495910,6280230.91209632,63.2558535912122,upper
female,2023,30,5,0.00246556888455525,99081,244,494795,5784320.91209632,58.3797187361484,upper
female,2023,35,5,0.00449025809492615,98837,444,493075,5289525.91209632,53.5176696186279,upper
female,2023,40,5,0.00567544508870553,98393,559,490567.5,4796450.91209632,48.7478876759152,upper
female,2023,45,5,0.00870406909044347,97834,851,487042.5,4305883.41209632,44.0121370085688,upper
female,2023,50,5,0.0126317537794829,96983,1225,481852.5,3818840.91209632,39.3763949568102,upper
female,2023,55,5,0.0187935018383351,95758,1800,474290,3336988.41209632,34.8481423180969,upper
female,2023,60,5,0.0277439725732855,93958,2607,463272.5,2862698.41209632,30.4678517220069,upper
female,2023,65,5,0.0394864567616319,91351,3607,447737.5,2399425.91209632,26.2660059780005,upper
female,2023,70,5,0.0595101285033612,87744,5221,425667.5,1951688.41209632,22.2429842735266,upper
female,2023,75,5,0.0995695075678471,82523,8217,392072.5,1526020.91209632,18.4920678125652,upper
female,2023,80,5,0.157716780296311,74306,11719,342232.5,1133948.41209632,15.2605228662062,upper
female,2023,85,,1,62587,62587,791715.91209632,791715.91209632,12.6498460078981,upper
female,2024,0,1,0.00414086395538233,1e+05,414,99609.2492822919,8826130.61286623,88.2613061286623,upper
female,2024,1,4,0.000222228617252853,99586,22,398292.064458642,8726521.36358393,87.6279935290496,upper
female,2024,5,5,0.00021789042406643,99564,22,497765,8328229.29912529,83.6469938845898,upper
female,2024,10,5,0.0001865603508425,99542,18,497665,7830464.29912529,78.6649283631562,upper
female,2024,15,5,0.000496127456805145,99524,50,497495,7332799.29912529,73.6787036204865,upper
female,2024,20,5,0.00121271354277984,99474,120,497070,6835304.29912529,68.714481162166,upper
female,2024,25,5,0.00188198641236509,99354,187,496302.5,6338234.29912529,63.7944551716619,upper
female,2024,30,5,0.00230510283288468,99167,229,495262.5,5841931.79912529,58.9100386128984,upper
female,2024,35,5,0.00423103026580409,98938,419,493642.5,5346669.29912529,54.0406042079413,upper
female,2024,40,5,0.00537703044774633,98519,529,491272.5,4853026.79912529,49.2598057138754,upper
female,2024,45,5,0.00833948662616678,97990,818,487905,4361754.29912529,44.5122389950535,upper
female,2024,50,5,0.0121262182212891,97172,1178,482915,3873849.29912529,39.8659006619736,upper
female,2024,55,5,0.0181507003553598,95994,1742,475615,3390934.29912529,35.3244400600589,upper
female,2024,60,5,0.0267259998371224,94252,2519,464962.5,2915319.29912529,30.9311133888437,upper
female,2024,65,5,0.0379884605673186,91733,3485,449952.5,2450356.79912529,26.7118354259132,upper
female,2024,70,5,0.057096126617734,88248,5039,428642.5,2000404.29912529,22.6679845336472,upper
female,2024,75,5,0.0964420190491784,83209,8025,395982.5,1571761.79912529,18.8893244616002,upper
female,2024,80,5,0.152720605422925,75184,11482,347215,1175779.29912529,15.6386904012196,upper
female,2024,85,,1,63702,63702,828564.299125294,828564.299125294,13.0068804609792,upper
female,2025,0,1,0.00376298297757459,1e+05,376,99644.7310925818,8880093.34078629,88.8009334078629,upper
female,2025,1,4,0.000183490817686824,99624,19,398451.166946958,8780448.60969371,88.1358769944362,upper
female,2025,5,5,0.000191129888152849,99605,19,497977.5,8381997.44274675,84.1523763139075,upper
female,2025,10,5,0.000171205576392808,99586,17,497887.5,7884019.94274675,79.1679547601747,upper
female,2025,15,5,0.000458161983318343,99569,45,497732.5,7386132.44274675,74.1810447302549,upper
female,2025,20,5,0.0011234657481786,99524,112,497340,6888399.94274675,69.2134554755311,upper
female,2025,25,5,0.00174842254713653,99412,174,496625,6391059.94274675,64.2886164924431,upper
female,2025,30,5,0.00216744867473831,99238,215,495652.5,5894434.94274675,59.3969542186134,upper
female,2025,35,5,0.00400988767413594,99023,397,494122.5,5398782.44274675,54.5204896109667,upper
female,2025,40,5,0.00511942397923112,98626,505,491867.5,4904659.94274675,49.7298880898217,upper
female,2025,45,5,0.00801925765613459,98121,787,488637.5,4412792.44274675,44.9729664673898,upper
female,2025,50,5,0.0116782021088578,97334,1137,483827.5,3924154.94274675,40.3163842310678,upper
female,2025,55,5,0.017579823581328,96197,1691,476757.5,3440327.44274675,35.7633548109271,upper
female,2025,60,5,0.0258186936576903,94506,2440,466430,2963569.94274675,31.3585374764222,upper
female,2025,65,5,0.0366571294136321,92066,3375,451892.5,2497139.94274675,27.1233673967236,upper
female,2025,70,5,0.0549860397437031,88691,4876,431265,2045247.44274675,23.0603718838073,upper
female,2025,75,5,0.0936666367569821,83815,7851,399447.5,1613982.44274675,19.2564868191464,upper
female,2025,80,5,0.14829505498047,75964,11265,351657.5,1214534.94274675,15.9882963344052,upper
female,2025,85,,1,64699,64699,862877.442746753,862877.442746753,13.3367972108804,upper
female,2026,0,1,0.00343889352191569,1e+05,344,99674.6654767554,8931680.16927571,89.3168016927571,upper
female,2026,1,4,0.000153307299370868,99656,15,398588.619267171,8832005.50379895,88.62492477923,upper
female,2026,5,5,0.000168852035437473,99641,17,498162.5,8433416.88453178,84.6380193347295,upper
female,2026,10,5,0.000157903369311838,99624,16,498080,7935254.38453178,79.6520354987932,upper
female,2026,15,5,0.000425574968898859,99608,42,497935,7437174.38453178,74.6644284046641,upper
female,2026,20,5,0.00104693229795126,99566,104,497570,6939239.38453178,69.6948695792919,upper
female,2026,25,5,0.00163351240946872,99462,163,496902.5,6441669.38453178,64.7651302460415,upper
female,2026,30,5,0.00204581762364921,99299,203,495987.5,5944766.88453178,59.8673388909433,upper
female,2026,35,5,0.00380823907783107,99096,377,494537.5,5448779.38453178,54.9848569521654,upper
female,2026,40,5,0.004885041110833,98719,483,492387.5,4954241.88453178,50.1852924414933,upper
female,2026,45,5,0.0077260755152592,98236,759,489282.5,4461854.38453178,45.4197482036298,upper
female,2026,50,5,0.0112814082901339,97477,1099,484637.5,3972571.88453178,40.7539407709693,upper
female,2026,55,5,0.0170663117797132,96378,1645,477777.5,3487934.38453178,36.1901511188422,upper
female,2026,60,5,0.024998515977542,94733,2368,467745,3010156.88453178,31.7751668851591,upper
female,2026,65,5,0.0354523581365401,92365,3275,453637.5,2542411.88453178,27.5257065396176,upper
female,2026,70,5,0.0530445869271815,89090,4726,433635,2088774.38453178,23.4456660066425,upper
female,2026,75,5,0.0911297215624633,84364,7688,402600,1655139.38453178,19.6190245191287,upper
female,2026,80,5,0.144173751079575,76676,11054,355745,1252539.38453178,16.3354815657021,upper
female,2026,85,,1,65622,65622,896794.384531778,896794.384531778,13.6660629747916,upper
female,2027,0,1,0.00316544045079048,1e+05,317,99699.9663386354,8979186.05179908,89.7918605179908,upper
female,2027,1,4,0.000129792479818217,99683,12,398703.704711999,8879486.08546044,89.0772356917473,upper
female,2027,5,5,0.000150232293750071,99671,15,498317.5,8480782.38074844,85.0877625462616,upper
female,2027,10,5,0.000146366581706003,99656,15,498242.5,7982464.88074844,80.1001934730316,upper
female,2027,15,5,0.000396761592869601,99641,40,498105,7484222.38074844,75.1118754403152,upper
female,2027,20,5,0.00097903686466326,99601,97,497762.5,6986117.38074844,70.1410365432922,upper
female,2027,25,5,0.00153376577194603,99504,153,497137.5,6488354.88074844,65.2069754054957,upper
female,2027,30,5,0.00193739216972046,99351,192,496275,5991217.38074844,60.3035438067905,upper
female,2027,35,5,0.00363338601831865,99159,360,494895,5494942.38074844,55.41546789246,upper
female,2027,40,5,0.00467693729850054,98799,463,492837.5,5000047.38074844,50.6082792411709,upper
female,2027,45,5,0.00746606319093265,98336,734,489845,4507209.88074844,45.8347897082294,upper
female,2027,50,5,0.0109144190411671,97602,1065,485347.5,4017364.88074844,41.160681960907,upper
female,2027,55,5,0.0165941071817892,96537,1602,478680,3532017.38074844,36.5871881325134,upper
female,2027,60,5,0.0242578479197767,94935,2303,468917.5,3053337.38074844,32.1623993337383,upper
female,2027,65,5,0.034365689185979,92632,3183,455202.5,2584419.88074844,27.899860531441,upper
female,2027,70,5,0.0513086494244487,89449,4590,435770,2129217.38074844,23.8037024533359,upper
