age,year,central,lower,upper,type,sex
45,1969,0.00341839631850057,,,historic,female
45,1970,0.00326001869342426,,,historic,female
45,1971,0.00326597264747908,,,historic,female
45,1972,0.00389556981648594,,,historic,female
45,1973,0.00306858244525057,,,historic,female
45,1974,0.00285929879344156,,,historic,female
45,1975,0.00288717540269486,,,historic,female
45,1976,0.00277385223983315,,,historic,female
45,1977,0.00293967451346841,,,historic,female
45,1978,0.00292399729294444,,,historic,female
45,1979,0.00249901576462445,,,historic,female
45,1980,0.0026765159003793,,,historic,female
45,1981,0.00245218397635394,,,historic,female
45,1982,0.00281150268153128,,,historic,female
45,1983,0.00242046680934888,,,historic,female
45,1984,0.00222356649803671,,,historic,female
45,1985,0.00219302253330653,,,historic,female
45,1986,0.00233645488730912,,,historic,female
45,1987,0.00208453032336931,,,historic,female
45,1988,0.00243741876333123,,,historic,female
45,1989,0.00261317247584182,,,historic,female
45,1990,0.00230718635231414,,,historic,female
45,1991,0.00250389455189535,,,historic,female
45,1992,0.00243233219344839,,,historic,female
45,1993,0.00259101862033259,,,historic,female
45,1994,0.00293030113965557,,,historic,female
45,1995,0.00281087809824019,,,historic,female
45,1996,0.00286729761479354,,,historic,female
45,1997,0.00263611792178202,,,historic,female
45,1998,0.0027596012499758,,,historic,female
45,1999,0.00240147193249357,,,historic,female
45,2000,0.00246092975359642,,,historic,female
45,2001,0.00242327292309276,,,historic,female
45,2002,0.00240966322200322,,,historic,female
45,2003,0.00245885143447357,,,historic,female
45,2004,0.00231281212256191,,,historic,female
45,2005,0.00220710719493713,,,historic,female
45,2006,0.00211796690580438,,,historic,female
45,2007,0.00222895077695403,,,historic,female
45,2008,0.00227016658299554,,,historic,female
45,2009,0.00209120851394631,,,historic,female
45,2010,0.00214500214500214,,,historic,female
45,2011,0.00219892137120107,,,historic,female
45,2012,0.00178342187590841,,,historic,female
45,2013,0.0020006754280245,,,historic,female
45,2014,0.00221801451820974,,,historic,female
45,2015,0.00169566756936028,,,historic,female
45,2016,0.00186470702909791,,,historic,female
45,2017,0.00197137358048133,,,historic,female
45,2018,0.00173828948784874,,,historic,female
45,2019,0.00184677696879938,,,historic,female
45,2020,0.00201262716770974,,,historic,female
45,2021,0.00203270984465621,,,historic,female
45,2022,0.00199889413166645,0.00217069806903378,0.00184009101653229,forecast,female
45,2023,0.00196534019016374,0.00220978365788989,0.0017484230154516,forecast,female
45,2024,0.00193258039852944,0.00223174579294615,0.00167488114970756,forecast,female
45,2025,0.00189975921408919,0.00224221803760439,0.00161030826968713,forecast,female
45,2026,0.00186824777479805,0.00224798554746247,0.00155120747610194,forecast,female
45,2027,0.00183691110316194,0.00224979724658736,0.00149880773481613,forecast,female
45,2028,0.00180654811704921,0.00224995003344779,0.00144897024556784,forecast,female
45,2029,0.0017758117679258,0.00224669983944986,0.00140413605334719,forecast,female
45,2030,0.00174635833095122,0.00223790278330654,0.00136097819528254,forecast,female
45,2031,0.00171697315516921,0.00223296765101848,0.00131901100135194,forecast,female
45,2032,0.00168840483093069,0.00222127313399244,0.0012801537784701,forecast,female
45,2033,0.00166015265005284,0.00221131543250522,0.00124237065978765,forecast,female
45,2034,0.00163246303106181,0.00219742650394436,0.00120723205885397,forecast,female
45,2035,0.00160486414636054,0.00218711494334551,0.00117330099376549,forecast,female
45,2036,0.00157757850038715,0.00217304123451857,0.00113961415286745,forecast,female
45,2037,0.00155141424126474,0.00215961966404703,0.00110901833168099,forecast,female
45,2038,0.00152555750978976,0.00214511127108667,0.00107903075092489,forecast,female
45,2039,0.0014995711357389,0.00212941072197641,0.00105072658540349,forecast,female
45,2040,0.00147430261231503,0.00211177951147859,0.00102238893328025,forecast,female
45,2041,0.00144933988896163,0.00209649552141708,0.00099601827231944,forecast,female
45,2042,0.00142491917090182,0.00208224902075886,0.000970404474890834,forecast,female
45,2043,0.00140126709211992,0.00206572591697845,0.000945003493956144,forecast,female
45,2044,0.00137779624253807,0.00204851277186524,0.000920253343358994,forecast,female
45,2045,0.00135480988988824,0.00203315194534498,0.000897673647169122,forecast,female
45,2046,0.00133182217492139,0.00201445355236244,0.000875228209907184,forecast,female
45,2047,0.00130917412818177,0.00199782924648642,0.000853575409116396,forecast,female
45,2048,0.00128703807065576,0.00197981076723852,0.000830702173020769,forecast,female
45,2049,0.0012659998837719,0.00196110470052296,0.000810659285695491,forecast,female
45,2050,0.00124508134080003,0.00194182492947754,0.000790598755373906,forecast,female
45,2051,0.00122404096562401,0.00192650679434052,0.000771265033298724,forecast,female
45,2052,0.00120347358327672,0.0019065405512599,0.000753025088157629,forecast,female
45,2053,0.00118273497423774,0.0018898284178953,0.000734281438976739,forecast,female
45,2054,0.0011636490520446,0.00187109985958351,0.000716364286356018,forecast,female
45,2055,0.00114410666939106,0.00185408137800087,0.000699373311525744,forecast,female
45,2056,0.00112510016634759,0.00183580348608056,0.000682343195322017,forecast,female
45,2057,0.00110631256373293,0.00181760738578585,0.000665668586348435,forecast,female
45,2058,0.00108810591095026,0.00180177988678886,0.000649952638034336,forecast,female
45,2059,0.00106955155137938,0.00178257708874104,0.000635155354625847,forecast,female
45,2060,0.00105163018689618,0.00176484585448763,0.000620383015816429,forecast,female
45,2061,0.00103426250306358,0.00174635112886504,0.000605618550691679,forecast,female
50,1950,0.00867646444162916,,,historic,female
50,1951,0.00897538242464778,,,historic,female
50,1952,0.00772279473299657,,,historic,female
50,1953,0.00713423098577022,,,historic,female
50,1954,0.00640505999739795,,,historic,female
50,1955,0.0062210084597154,,,historic,female
50,1956,0.00586681476101986,,,historic,female
50,1957,0.00662252596783385,,,historic,female
50,1958,0.00694973356990794,,,historic,female
50,1959,0.00653958358989167,,,historic,female
50,1960,0.0073732564447917,,,historic,female
50,1961,0.00660956588078129,,,historic,female
50,1962,0.00632045604129195,,,historic,female
50,1963,0.00691019614091184,,,historic,female
50,1964,0.00653850953620524,,,historic,female
50,1965,0.00597027366945974,,,historic,female
50,1966,0.00616013643400764,,,historic,female
50,1967,0.00612724916312337,,,historic,female
50,1968,0.00577364000244269,,,historic,female
50,1969,0.00546322541999765,,,historic,female
50,1970,0.00549670575435203,,,historic,female
50,1971,0.00513309378895652,,,historic,female
50,1972,0.00500398894492407,,,historic,female
50,1973,0.00550531141365317,,,historic,female
50,1974,0.00505309114428933,,,historic,female
50,1975,0.00480510620432689,,,historic,female
50,1976,0.0046976863095999,,,historic,female
50,1977,0.00468911626515784,,,historic,female
50,1978,0.00512170508705379,,,historic,female
50,1979,0.00427264203567656,,,historic,female
50,1980,0.00438857738760155,,,historic,female
50,1981,0.00445101499038263,,,historic,female
50,1982,0.0043449549383344,,,historic,female
50,1983,0.00418994178203882,,,historic,female
50,1984,0.00391031939212308,,,historic,female
50,1985,0.00369462686038784,,,historic,female
50,1986,0.00404242022595366,,,historic,female
50,1987,0.00379612468667335,,,historic,female
50,1988,0.00423591385164949,,,historic,female
50,1989,0.00362925451033879,,,historic,female
50,1990,0.00369668844085255,,,historic,female
50,1991,0.00364124370540683,,,historic,female
50,1992,0.00363261740939837,,,historic,female
50,1993,0.00363483916982106,,,historic,female
50,1994,0.00352906318321989,,,historic,female
50,1995,0.00398850799320158,,,historic,female
50,1996,0.00353109036101293,,,historic,female
50,1997,0.00321892835701708,,,historic,female
50,1998,0.00347312075473389,,,historic,female
50,1999,0.0037279020032927,,,historic,female
50,2000,0.0033962595968535,,,historic,female
50,2001,0.00326908943409411,,,historic,female
