year,age,sex,source,historic,central,upper,lower
1950,0,female,Our Projections,62.6422454520996,,,
1950,1,female,Our Projections,65.8986756178859,,,
1950,5,female,Our Projections,64.6264102675719,,,
1950,10,female,Our Projections,60.3245069781537,,,
1950,15,female,Our Projections,55.6235800741487,,,
1950,20,female,Our Projections,51.2581475533889,,,
1950,25,female,Our Projections,47.1468509763122,,,
1950,30,female,Our Projections,43.2031838198386,,,
1950,35,female,Our Projections,39.2267904911119,,,
1950,40,female,Our Projections,35.2990177557583,,,
1950,45,female,Our Projections,31.4624978712499,,,
1950,50,female,Our Projections,27.7073833859966,,,
1950,55,female,Our Projections,23.8249344683964,,,
1950,60,female,Our Projections,20.2339160397931,,,
1950,65,female,Our Projections,16.9241210816697,,,
1950,70,female,Our Projections,13.8474276110856,,,
1950,75,female,Our Projections,11.4309118802608,,,
1950,80,female,Our Projections,8.85727443347226,,,
1950,85,female,Our Projections,6.89256837098692,,,
1951,0,female,Our Projections,62.4996845266941,,,
1951,1,female,Our Projections,65.6805585218105,,,
1951,5,female,Our Projections,64.7915190414386,,,
1951,10,female,Our Projections,60.4095002362091,,,
1951,15,female,Our Projections,55.7160354450473,,,
1951,20,female,Our Projections,51.2897685359229,,,
1951,25,female,Our Projections,47.1923741189132,,,
1951,30,female,Our Projections,43.1664318365962,,,
1951,35,female,Our Projections,39.225907931156,,,
1951,40,female,Our Projections,35.2729834611714,,,
1951,45,female,Our Projections,31.354302801901,,,
1951,50,female,Our Projections,27.335194424081,,,
1951,55,female,Our Projections,23.475357530917,,,
1951,60,female,Our Projections,19.7082819575035,,,
1951,65,female,Our Projections,16.0731435995611,,,
1951,70,female,Our Projections,13.1083613551414,,,
1951,75,female,Our Projections,10.5473038660521,,,
1951,80,female,Our Projections,7.88775290674009,,,
1951,85,female,Our Projections,5.8393385982231,,,
1952,0,female,Our Projections,64.7930923940316,,,
1952,1,female,Our Projections,67.8801874717276,,,
1952,5,female,Our Projections,66.3602498540157,,,
1952,10,female,Our Projections,62.0242672075335,,,
1952,15,female,Our Projections,57.3008483805985,,,
1952,20,female,Our Projections,52.7487072159924,,,
1952,25,female,Our Projections,48.4935503604377,,,
1952,30,female,Our Projections,44.2998528098747,,,
1952,35,female,Our Projections,40.1276415408408,,,
1952,40,female,Our Projections,36.1022654601689,,,
1952,45,female,Our Projections,32.0676055332293,,,
1952,50,female,Our Projections,28.1205320479761,,,
1952,55,female,Our Projections,24.1293696882691,,,
1952,60,female,Our Projections,20.3522937320203,,,
1952,65,female,Our Projections,16.7380882226338,,,
1952,70,female,Our Projections,13.8331212039642,,,
1952,75,female,Our Projections,11.300991651055,,,
1952,80,female,Our Projections,8.53822250470774,,,
1952,85,female,Our Projections,6.60158643326039,,,
1953,0,female,Our Projections,67.6485715205656,,,
1953,1,female,Our Projections,70.5350165877633,,,
1953,5,female,Our Projections,68.6552349734227,,,
1953,10,female,Our Projections,64.1785747435799,,,
1953,15,female,Our Projections,59.4159936501768,,,
1953,20,female,Our Projections,54.702428504932,,,
1953,25,female,Our Projections,50.1330048984837,,,
1953,30,female,Our Projections,45.7013535584765,,,
1953,35,female,Our Projections,41.403459344715,,,
1953,40,female,Our Projections,37.1040001905662,,,
1953,45,female,Our Projections,32.9047559681435,,,
1953,50,female,Our Projections,28.7156690422788,,,
1953,55,female,Our Projections,24.6676365432918,,,
1953,60,female,Our Projections,20.7534200930835,,,
1953,65,female,Our Projections,17.1371454074474,,,
1953,70,female,Our Projections,13.951831727793,,,
1953,75,female,Our Projections,11.1584353980294,,,
1953,80,female,Our Projections,8.56977755492151,,,
1953,85,female,Our Projections,6.53820403825717,,,
1954,0,female,Our Projections,69.4801136212308,,,
1954,1,female,Our Projections,72.0330941166311,,,
1954,5,female,Our Projections,69.7914920115159,,,
1954,10,female,Our Projections,65.2102627212747,,,
1954,15,female,Our Projections,60.4381734920923,,,
1954,20,female,Our Projections,55.7137196564491,,,
1954,25,female,Our Projections,51.1158413978495,,,
1954,30,female,Our Projections,46.6266984515871,,,
1954,35,female,Our Projections,42.2190632639575,,,
1954,40,female,Our Projections,37.9069004222865,,,
1954,45,female,Our Projections,33.6889305146594,,,
1954,50,female,Our Projections,29.3841786929285,,,
1954,55,female,Our Projections,25.2592809114822,,,
1954,60,female,Our Projections,21.2021918184567,,,
1954,65,female,Our Projections,17.4896783552024,,,
1954,70,female,Our Projections,14.3762096311197,,,
1954,75,female,Our Projections,11.7644218293377,,,
1954,80,female,Our Projections,8.84908066246831,,,
1954,85,female,Our Projections,6.74306451612903,,,
1955,0,female,Our Projections,70.116941806264,,,
1955,1,female,Our Projections,72.8138187296996,,,
1955,5,female,Our Projections,70.2733672999922,,,
1955,10,female,Our Projections,65.6202849684608,,,
1955,15,female,Our Projections,60.7801938817256,,,
1955,20,female,Our Projections,56.0572386089207,,,
1955,25,female,Our Projections,51.4581284448575,,,
1955,30,female,Our Projections,46.9737625347967,,,
1955,35,female,Our Projections,42.3627936821819,,,
1955,40,female,Our Projections,37.986978487717,,,
1955,45,female,Our Projections,33.7235161927203,,,
1955,50,female,Our Projections,29.5098598662947,,,
1955,55,female,Our Projections,25.3634401215041,,,
1955,60,female,Our Projections,21.449144038588,,,
1955,65,female,Our Projections,17.513529577053,,,
1955,70,female,Our Projections,14.3706165384418,,,
1955,75,female,Our Projections,11.7356352826784,,,
1955,80,female,Our Projections,9.11080371182033,,,
1955,85,female,Our Projections,7.05259381898455,,,
1956,0,female,Our Projections,70.087745581267,,,
1956,1,female,Our Projections,72.6256414248688,,,
1956,5,female,Our Projections,70.0041952624362,,,
1956,10,female,Our Projections,65.3281793691764,,,
1956,15,female,Our Projections,60.4589387305568,,,
1956,20,female,Our Projections,55.7119139209957,,,
1956,25,female,Our Projections,51.1172473261756,,,
1956,30,female,Our Projections,46.5578595335255,,,
1956,35,female,Our Projections,42.0643055563663,,,
1956,40,female,Our Projections,37.6451669236706,,,
1956,45,female,Our Projections,33.355559166103,,,
1956,50,female,Our Projections,29.0604527030564,,,
1956,55,female,Our Projections,24.8514243200439,,,
1956,60,female,Our Projections,20.9843262201168,,,
1956,65,female,Our Projections,17.1861176694996,,,
1956,70,female,Our Projections,13.9849161618173,,,
1956,75,female,Our Projections,11.1918347259202,,,
1956,80,female,Our Projections,8.29334291417006,,,
1956,85,female,Our Projections,6.3868989205103,,,
1957,0,female,Our Projections,70.863777505923,,,
1957,1,female,Our Projections,73.0535374339073,,,
1957,5,female,Our Projections,70.1164298573765,,,
1957,10,female,Our Projections,65.4059676162459,,,
1957,15,female,Our Projections,60.5328659082854,,,
1957,20,female,Our Projections,55.7442313399232,,,
1957,25,female,Our Projections,51.1227747789795,,,
1957,30,female,Our Projections,46.5519502379509,,,
1957,35,female,Our Projections,42.0028833404416,,,
1957,40,female,Our Projections,37.55426252328,,,
1957,45,female,Our Projections,33.1815882685531,,,
1957,50,female,Our Projections,28.8751666973782,,,
1957,55,female,Our Projections,24.7632396878004,,,
1957,60,female,Our Projections,20.8282709880991,,,
1957,65,female,Our Projections,17.0194061952101,,,
1957,70,female,Our Projections,13.7512321678828,,,
1957,75,female,Our Projections,10.9160903243143,,,
1957,80,female,Our Projections,7.70674784012582,,,
1957,85,female,Our Projections,5.89577402135231,,,
1958,0,female,Our Projections,71.1359683132057,,,
1958,1,female,Our Projections,73.4030709185251,,,
1958,5,female,Our Projections,70.4736964059368,,,
1958,10,female,Our Projections,65.7366577499773,,,
1958,15,female,Our Projections,60.8744385463224,,,
1958,20,female,Our Projections,56.0777705849012,,,
1958,25,female,Our Projections,51.370494807522,,,
1958,30,female,Our Projections,46.6821330526697,,,
1958,35,female,Our Projections,42.1259289604086,,,
1958,40,female,Our Projections,37.7144415787009,,,
1958,45,female,Our Projections,33.3797379785885,,,
1958,50,female,Our Projections,29.1674058757332,,,
1958,55,female,Our Projections,25.1106157070104,,,
1958,60,female,Our Projections,21.0926127074115,,,
1958,65,female,Our Projections,17.3782508674147,,,
1958,70,female,Our Projections,14.0487570383457,,,
1958,75,female,Our Projections,11.225619087926,,,
1958,80,female,Our Projections,8.30787563220536,,,
1958,85,female,Our Projections,6.6002446183953,,,
1959,0,female,Our Projections,71.9984626933544,,,
1959,1,female,Our Projections,73.9125834548795,,,
1959,5,female,Our Projections,70.9321447479707,,,
1959,10,female,Our Projections,66.2003724835634,,,
1959,15,female,Our Projections,61.3525682934517,,,
1959,20,female,Our Projections,56.5513458135521,,,
1959,25,female,Our Projections,51.884531103462,,,
1959,30,female,Our Projections,47.2724445596678,,,
1959,35,female,Our Projections,42.693849507372,,,
1959,40,female,Our Projections,38.2259654039134,,,
1959,45,female,Our Projections,33.8972626609204,,,
1959,50,female,Our Projections,29.5172561373424,,,
1959,55,female,Our Projections,25.415256774308,,,
1959,60,female,Our Projections,21.3511854275176,,,
1959,65,female,Our Projections,17.5361411142729,,,
1959,70,female,Our Projections,14.1480067029558,,,
1959,75,female,Our Projections,11.1515574778785,,,
1959,80,female,Our Projections,8.04491617540339,,,
1959,85,female,Our Projections,6.17270683453238,,,
1960,0,female,Our Projections,72.0876452898879,,,
1960,1,female,Our Projections,73.839306216681,,,
1960,5,female,Our Projections,70.7868196376756,,,
1960,10,female,Our Projections,66.0550691984395,,,
1960,15,female,Our Projections,61.199017219358,,,
1960,20,female,Our Projections,56.4254039263695,,,
1960,25,female,Our Projections,51.7371547654822,,,
1960,30,female,Our Projections,47.1141117375424,,,
1960,35,female,Our Projections,42.5003034902448,,,
1960,40,female,Our Projections,37.9799677180271,,,
1960,45,female,Our Projections,33.5396898775659,,,
1960,50,female,Our Projections,29.160038296765,,,
1960,55,female,Our Projections,25.1611087960515,,,
1960,60,female,Our Projections,21.0420403465633,,,
1960,65,female,Our Projections,17.3197615061643,,,
1960,70,female,Our Projections,13.7544135468034,,,
1960,75,female,Our Projections,10.7838133431933,,,
1960,80,female,Our Projections,7.61559244490628,,,
1960,85,female,Our Projections,5.61906847133758,,,
1961,0,female,Our Projections,72.0317780897711,,,
1961,1,female,Our Projections,73.6877861840745,,,
1961,5,female,Our Projections,70.5339220499519,,,
1961,10,female,Our Projections,65.7860932311157,,,
1961,15,female,Our Projections,60.9270169264148,,,
1961,20,female,Our Projections,56.1156887262111,,,
1961,25,female,Our Projections,51.3282639499071,,,
1961,30,female,Our Projections,46.6869262450677,,,
1961,35,female,Our Projections,42.061484724474,,,
1961,40,female,Our Projections,37.5274275462352,,,
1961,45,female,Our Projections,33.1403247832734,,,
1961,50,female,Our Projections,28.7489418260077,,,
1961,55,female,Our Projections,24.630817191799,,,
1961,60,female,Our Projections,20.5115196281145,,,
1961,65,female,Our Projections,16.7214373228878,,,
1961,70,female,Our Projections,13.2396513812762,,,
1961,75,female,Our Projections,10.4098765829835,,,
1961,80,female,Our Projections,7.40533829894628,,,
1961,85,female,Our Projections,5.43295784883721,,,
1962,0,female,Our Projections,72.4416007571512,,,
1962,1,female,Our Projections,74.1717964173308,,,
1962,5,female,Our Projections,70.9372406126497,,,
1962,10,female,Our Projections,66.145287174938,,,
1962,15,female,Our Projections,61.292241437456,,,
1962,20,female,Our Projections,56.4925154545821,,,
1962,25,female,Our Projections,51.7755895893976,,,
1962,30,female,Our Projections,47.0893695911709,,,
1962,35,female,Our Projections,42.4841447219744,,,
1962,40,female,Our Projections,37.9011642322863,,,
1962,45,female,Our Projections,33.4817428546381,,,
1962,50,female,Our Projections,29.1195115189424,,,
1962,55,female,Our Projections,24.9742336723685,,,
1962,60,female,Our Projections,20.9779027009923,,,
1962,65,female,Our Projections,17.2361724991506,,,
1962,70,female,Our Projections,13.6296774063113,,,
1962,75,female,Our Projections,10.7911111541512,,,
1962,80,female,Our Projections,7.86980687475661,,,
1962,85,female,Our Projections,5.7037210982659,,,
1963,0,female,Our Projections,72.5761748127898,,,
1963,1,female,Our Projections,74.573282705083,,,
1963,5,female,Our Projections,71.31782439245,,,
1963,10,female,Our Projections,66.5029317237307,,,
1963,15,female,Our Projections,61.622651870786,,,
1963,20,female,Our Projections,56.8515906351912,,,
1963,25,female,Our Projections,52.1140579410185,,,
1963,30,female,Our Projections,47.3932905948964,,,
1963,35,female,Our Projections,42.7332112774016,,,
1963,40,female,Our Projections,38.1255077957957,,,
1963,45,female,Our Projections,33.6530944811024,,,
1963,50,female,Our Projections,29.2444221378332,,,
1963,55,female,Our Projections,25.1848825889406,,,
1963,60,female,Our Projections,21.0207714958615,,,
1963,65,female,Our Projections,17.285859368833,,,
1963,70,female,Our Projections,13.8274298952279,,,
1963,75,female,Our Projections,10.7502452730831,,,
1963,80,female,Our Projections,7.89310073803967,,,
1963,85,female,Our Projections,6.0058887283237,,,
1964,0,female,Our Projections,71.8181446793355,,,
1964,1,female,Our Projections,74.3860383256846,,,
1964,5,female,Our Projections,71.2405389422296,,,
1964,10,female,Our Projections,66.4250183438637,,,
1964,15,female,Our Projections,61.5539448142566,,,
1964,20,female,Our Projections,56.7810461745737,,,
1964,25,female,Our Projections,52.0140471258464,,,
1964,30,female,Our Projections,47.3530044354893,,,
1964,35,female,Our Projections,42.7065439850741,,,
1964,40,female,Our Projections,38.1310454589352,,,
1964,45,female,Our Projections,33.6135313536559,,,
1964,50,female,Our Projections,29.1875359862523,,,
1964,55,female,Our Projections,25.0743257496888,,,
1964,60,female,Our Projections,20.9266343792515,,,
1964,65,female,Our Projections,17.1539407208659,,,
1964,70,female,Our Projections,13.6947179240141,,,
1964,75,female,Our Projections,10.5908087874506,,,
1964,80,female,Our Projections,7.67438984228937,,,
1964,85,female,Our Projections,5.58563659628919,,,
1965,0,female,Our Projections,73.1114592846766,,,
1965,1,female,Our Projections,75.2660438261799,,,
1965,5,female,Our Projections,71.9046151429078,,,
1965,10,female,Our Projections,67.0759339465053,,,
1965,15,female,Our Projections,62.1857929378659,,,
1965,20,female,Our Projections,57.3914707169905,,,
1965,25,female,Our Projections,52.6323150826498,,,
1965,30,female,Our Projections,47.9282251150073,,,
1965,35,female,Our Projections,43.2038711256096,,,
1965,40,female,Our Projections,38.6316516511562,,,
1965,45,female,Our Projections,34.0866891591307,,,
1965,50,female,Our Projections,29.750702453056,,,
1965,55,female,Our Projections,25.5767687126395,,,
1965,60,female,Our Projections,21.4275673762938,,,
1965,65,female,Our Projections,17.5586949782119,,,
1965,70,female,Our Projections,14.078872275705,,,
1965,75,female,Our Projections,10.9044320177552,,,
1965,80,female,Our Projections,8.21514595784265,,,
1965,85,female,Our Projections,6.08685961410512,,,
1966,0,female,Our Projections,73.9699060246492,,,
1966,1,female,Our Projections,75.5258610140112,,,
1966,5,female,Our Projections,71.9739795489531,,,
1966,10,female,Our Projections,67.1843265250988,,,
1966,15,female,Our Projections,62.3020475611562,,,
1966,20,female,Our Projections,57.4764414478865,,,
1966,25,female,Our Projections,52.7005325640333,,,
1966,30,female,Our Projections,47.9182577853979,,,
1966,35,female,Our Projections,43.212261519585,,,
1966,40,female,Our Projections,38.5717072836216,,,
1966,45,female,Our Projections,34.1539789053852,,,
1966,50,female,Our Projections,29.7574147839731,,,
1966,55,female,Our Projections,25.6103228100642,,,
1966,60,female,Our Projections,21.484050701462,,,
1966,65,female,Our Projections,17.5913898814127,,,
1966,70,female,Our Projections,14.0869669093593,,,
1966,75,female,Our Projections,11.0028587624575,,,
1966,80,female,Our Projections,8.21973234655011,,,
1966,85,female,Our Projections,5.98295809881176,,,
1967,0,female,Our Projections,74.6481829692585,,,
1967,1,female,Our Projections,75.9458210273131,,,
1967,5,female,Our Projections,72.4064031066202,,,
1967,10,female,Our Projections,67.5670139235008,,,
1967,15,female,Our Projections,62.6727092863587,,,
1967,20,female,Our Projections,57.8240927022096,,,
1967,25,female,Our Projections,53.0310428483236,,,
1967,30,female,Our Projections,48.2720367252954,,,
1967,35,female,Our Projections,43.5395960724697,,,
1967,40,female,Our Projections,38.8977582258769,,,
1967,45,female,Our Projections,34.3923358197863,,,
1967,50,female,Our Projections,30.0194154971402,,,
1967,55,female,Our Projections,25.8755792673026,,,
1967,60,female,Our Projections,21.7375196090208,,,
1967,65,female,Our Projections,17.8934076115548,,,
1967,70,female,Our Projections,14.3510024561407,,,
1967,75,female,Our Projections,11.2138395358292,,,
1967,80,female,Our Projections,8.37785940195614,,,
1967,85,female,Our Projections,6.22503117206983,,,
1968,0,female,Our Projections,74.7051164862366,,,
1968,1,female,Our Projections,75.6271273937543,,,
1968,5,female,Our Projections,71.9153605598692,,,
1968,10,female,Our Projections,67.0557469918577,,,
1968,15,female,Our Projections,62.1598282722761,,,
1968,20,female,Our Projections,57.3224329133001,,,
1968,25,female,Our Projections,52.5609476146101,,,
1968,30,female,Our Projections,47.7854807624717,,,
1968,35,female,Our Projections,43.0819003637835,,,
1968,40,female,Our Projections,38.4677541295524,,,
1968,45,female,Our Projections,33.8989062523533,,,
1968,50,female,Our Projections,29.4551042590993,,,
1968,55,female,Our Projections,25.2446693991722,,,
1968,60,female,Our Projections,21.2124367628903,,,
1968,65,female,Our Projections,17.4112446150729,,,
1968,70,female,Our Projections,13.8570237219764,,,
1968,75,female,Our Projections,10.7242470234081,,,
1968,80,female,Our Projections,8.12618634603192,,,
1968,85,female,Our Projections,5.99259792626728,,,
1969,0,female,Our Projections,74.8432069654203,,,
1969,1,female,Our Projections,75.989348612197,,,
1969,5,female,Our Projections,72.2837194151591,,,
1969,10,female,Our Projections,67.398502393528,,,
1969,15,female,Our Projections,62.4993641714615,,,
1969,20,female,Our Projections,57.6583053611824,,,
1969,25,female,Our Projections,52.8821098169724,,,
1969,30,female,Our Projections,48.1053875092749,,,
1969,35,female,Our Projections,43.3982352633148,,,
1969,40,female,Our Projections,38.7536148854299,,,
1969,45,female,Our Projections,34.2488209104832,,,
1969,50,female,Our Projections,29.796166349061,,,
1969,55,female,Our Projections,25.5520431477766,,,
1969,60,female,Our Projections,21.5063219762063,,,
1969,65,female,Our Projections,17.6990623853706,,,
1969,70,female,Our Projections,14.2409992769496,,,
1969,75,female,Our Projections,11.4099002599905,,,
1969,80,female,Our Projections,8.68832156101742,,,
1969,85,female,Our Projections,6.63479460453709,,,
1970,0,female,Our Projections,74.9786991527605,,,
1970,1,female,Our Projections,75.9573715392966,,,
1970,5,female,Our Projections,72.2393919160928,,,
1970,10,female,Our Projections,67.3790679743578,,,
1970,15,female,Our Projections,62.5012014894366,,,
1970,20,female,Our Projections,57.647400215667,,,
1970,25,female,Our Projections,52.8551700720226,,,
1970,30,female,Our Projections,48.1111650996906,,,
1970,35,female,Our Projections,43.3447094573732,,,
1970,40,female,Our Projections,38.7042846512046,,,
1970,45,female,Our Projections,34.0963285608627,,,
1970,50,female,Our Projections,29.6155712128006,,,
1970,55,female,Our Projections,25.3709413638629,,,
1970,60,female,Our Projections,21.336123337344,,,
1970,65,female,Our Projections,17.5914114383222,,,
1970,70,female,Our Projections,14.1480241923107,,,
1970,75,female,Our Projections,11.3075383658485,,,
1970,80,female,Our Projections,8.48598913803358,,,
1970,85,female,Our Projections,6.18962942477876,,,
1971,0,female,Our Projections,75.4525274913266,,,
1971,1,female,Our Projections,76.5445580455864,,,
1971,5,female,Our Projections,72.7609304971955,,,
1971,10,female,Our Projections,67.8581082013223,,,
1971,15,female,Our Projections,62.9574253385666,,,
1971,20,female,Our Projections,58.1184696825965,,,
1971,25,female,Our Projections,53.336653954371,,,
1971,30,female,Our Projections,48.5373983283041,,,
1971,35,female,Our Projections,43.7864190208687,,,
1971,40,female,Our Projections,39.1098227477179,,,
1971,45,female,Our Projections,34.5577956773628,,,
1971,50,female,Our Projections,30.0857144177149,,,
1971,55,female,Our Projections,25.8027148840866,,,
1971,60,female,Our Projections,21.6520442303014,,,
1971,65,female,Our Projections,17.7816610858895,,,
1971,70,female,Our Projections,14.1500735634935,,,
1971,75,female,Our Projections,11.0823446332888,,,
1971,80,female,Our Projections,8.06611468039188,,,
1971,85,female,Our Projections,5.85646485377117,,,
1972,0,female,Our Projections,75.3145430457344,,,
1972,1,female,Our Projections,76.2467236584743,,,
1972,5,female,Our Projections,72.5010880853496,,,
1972,10,female,Our Projections,67.6548795033049,,,
1972,15,female,Our Projections,62.7740480162534,,,
1972,20,female,Our Projections,57.9621056951158,,,
1972,25,female,Our Projections,53.1397413063475,,,
1972,30,female,Our Projections,48.3666616813415,,,
1972,35,female,Our Projections,43.629263509417,,,
1972,40,female,Our Projections,38.980926033278,,,
1972,45,female,Our Projections,34.3636859526884,,,
1972,50,female,Our Projections,29.9905102806152,,,
1972,55,female,Our Projections,25.6868581775586,,,
1972,60,female,Our Projections,21.5275912301499,,,
1972,65,female,Our Projections,17.6973125181594,,,
1972,70,female,Our Projections,14.1080343741999,,,
1972,75,female,Our Projections,11.1316635495656,,,
1972,80,female,Our Projections,8.2370714793213,,,
1972,85,female,Our Projections,6.05182007280291,,,
1973,0,female,Our Projections,75.8018432833487,,,
1973,1,female,Our Projections,76.5679422279226,,,
1973,5,female,Our Projections,72.7610354325509,,,
1973,10,female,Our Projections,67.8548717633765,,,
1973,15,female,Our Projections,62.9618014259652,,,
1973,20,female,Our Projections,58.1046132848068,,,
1973,25,female,Our Projections,53.2506733670672,,,
1973,30,female,Our Projections,48.4699511074387,,,
1973,35,female,Our Projections,43.7369586061666,,,
1973,40,female,Our Projections,39.0643497759874,,,
1973,45,female,Our Projections,34.4695822695124,,,
1973,50,female,Our Projections,29.9638147305438,,,
1973,55,female,Our Projections,25.7304625347302,,,
1973,60,female,Our Projections,21.5847834298274,,,
1973,65,female,Our Projections,17.6687896479442,,,
1973,70,female,Our Projections,14.1947344363114,,,
1973,75,female,Our Projections,11.1177614857426,,,
1973,80,female,Our Projections,8.32261145552227,,,
1973,85,female,Our Projections,5.95434236947791,,,
1974,0,female,Our Projections,75.9569393120877,,,
1974,1,female,Our Projections,76.7385632361854,,,
1974,5,female,Our Projections,72.9599706568431,,,
1974,10,female,Our Projections,68.0519464436417,,,
1974,15,female,Our Projections,63.1606035359656,,,
1974,20,female,Our Projections,58.3140003245945,,,
1974,25,female,Our Projections,53.4757716624227,,,
1974,30,female,Our Projections,48.6877181170245,,,
1974,35,female,Our Projections,43.9105931655405,,,
1974,40,female,Our Projections,39.1796259810601,,,
1974,45,female,Our Projections,34.546095105839,,,
1974,50,female,Our Projections,30.0075599798415,,,
1974,55,female,Our Projections,25.7115809284032,,,
1974,60,female,Our Projections,21.5117973495177,,,
1974,65,female,Our Projections,17.6851287390913,,,
1974,70,female,Our Projections,14.1666589628136,,,
1974,75,female,Our Projections,11.0013163227469,,,
1974,80,female,Our Projections,8.01127791651595,,,
1974,85,female,Our Projections,5.57400830258303,,,
1975,0,female,Our Projections,77.0499082894138,,,
1975,1,female,Our Projections,77.4852337309867,,,
1975,5,female,Our Projections,73.6517979929202,,,
1975,10,female,Our Projections,68.7514513898249,,,
1975,15,female,Our Projections,63.8314693149214,,,
1975,20,female,Our Projections,58.9806100900711,,,
1975,25,female,Our Projections,54.1334347122759,,,
1975,30,female,Our Projections,49.2874132762202,,,
1975,35,female,Our Projections,44.4978877710364,,,
1975,40,female,Our Projections,39.7840885862319,,,
1975,45,female,Our Projections,35.1324389125148,,,
1975,50,female,Our Projections,30.6070608666685,,,
1975,55,female,Our Projections,26.2904002079658,,,
1975,60,female,Our Projections,22.0878904028521,,,
1975,65,female,Our Projections,18.231772165128,,,
1975,70,female,Our Projections,14.6186639469237,,,
1975,75,female,Our Projections,11.5110756017972,,,
1975,80,female,Our Projections,8.50291033934524,,,
1975,85,female,Our Projections,6.13857855361596,,,
1976,0,female,Our Projections,76.8520125637984,,,
1976,1,female,Our Projections,77.3131083753627,,,
1976,5,female,Our Projections,73.4917613460322,,,
1976,10,female,Our Projections,68.5628961027565,,,
1976,15,female,Our Projections,63.6548878079382,,,
1976,20,female,Our Projections,58.7615201240848,,,
1976,25,female,Our Projections,53.897456638131,,,
1976,30,female,Our Projections,49.1033138668569,,,
1976,35,female,Our Projections,44.318378574266,,,
1976,40,female,Our Projections,39.5863583733016,,,
1976,45,female,Our Projections,34.8868107479394,,,
1976,50,female,Our Projections,30.3390845303608,,,
1976,55,female,Our Projections,26.0007036646778,,,
1976,60,female,Our Projections,21.8140945742556,,,
1976,65,female,Our Projections,17.9665017546507,,,
1976,70,female,Our Projections,14.348887682788,,,
1976,75,female,Our Projections,11.1045084925324,,,
1976,80,female,Our Projections,8.16324710527295,,,
1976,85,female,Our Projections,5.75620119430409,,,
1977,0,female,Our Projections,77.0128819748006,,,
1977,1,female,Our Projections,77.4770398330316,,,
1977,5,female,Our Projections,73.6436513756035,,,
1977,10,female,Our Projections,68.7265770144573,,,
1977,15,female,Our Projections,63.8466485541246,,,
1977,20,female,Our Projections,58.9732143879391,,,
1977,25,female,Our Projections,54.1528987164316,,,
1977,30,female,Our Projections,49.3284781194269,,,
1977,35,female,Our Projections,44.5452653776167,,,
1977,40,female,Our Projections,39.8140627369446,,,
1977,45,female,Our Projections,35.1773401656537,,,
1977,50,female,Our Projections,30.6614385449355,,,
1977,55,female,Our Projections,26.3295463552929,,,
1977,60,female,Our Projections,22.1686205999225,,,
1977,65,female,Our Projections,18.2589276216727,,,
1977,70,female,Our Projections,14.6424671374146,,,
1977,75,female,Our Projections,11.3924588249883,,,
1977,80,female,Our Projections,8.45096635920665,,,
1977,85,female,Our Projections,6.11440556088207,,,
1978,0,female,Our Projections,77.5262797926561,,,
1978,1,female,Our Projections,77.9087102683068,,,
1978,5,female,Our Projections,74.0550102593784,,,
1978,10,female,Our Projections,69.1382953117509,,,
1978,15,female,Our Projections,64.2507460294555,,,
1978,20,female,Our Projections,59.3969758069271,,,
1978,25,female,Our Projections,54.5859984161906,,,
1978,30,female,Our Projections,49.7655478425667,,,
1978,35,female,Our Projections,44.9708329464936,,,
1978,40,female,Our Projections,40.2415340546638,,,
1978,45,female,Our Projections,35.5843933136922,,,
1978,50,female,Our Projections,31.071723645992,,,
1978,55,female,Our Projections,26.8128500856324,,,
1978,60,female,Our Projections,22.5567091245398,,,
1978,65,female,Our Projections,18.6308773710065,,,
1978,70,female,Our Projections,15.0350682431463,,,
1978,75,female,Our Projections,11.7378161786226,,,
1978,80,female,Our Projections,8.82408594197542,,,
1978,85,female,Our Projections,6.54795660948537,,,
1979,0,female,Our Projections,77.4772676641947,,,
1979,1,female,Our Projections,77.882866979398,,,
1979,5,female,Our Projections,74.0330623941139,,,
1979,10,female,Our Projections,69.1207406826984,,,
1979,15,female,Our Projections,64.1793131567951,,,
1979,20,female,Our Projections,59.3120152761403,,,
1979,25,female,Our Projections,54.4462026459864,,,
1979,30,female,Our Projections,49.5965371905972,,,
1979,35,female,Our Projections,44.8040796013057,,,
1979,40,female,Our Projections,40.0496855237454,,,
1979,45,female,Our Projections,35.3763827236571,,,
1979,50,female,Our Projections,30.7896958029567,,,
1979,55,female,Our Projections,26.4005696937198,,,
1979,60,female,Our Projections,22.2221266149155,,,
1979,65,female,Our Projections,18.3294437005814,,,
1979,70,female,Our Projections,14.6651388985688,,,
1979,75,female,Our Projections,11.4285296205066,,,
1979,80,female,Our Projections,8.51885176743151,,,
1979,85,female,Our Projections,6.14878900791803,,,
1980,0,female,Our Projections,77.7493402598322,,,
1980,1,female,Our Projections,78.0281522982744,,,
1980,5,female,Our Projections,74.1807127793446,,,
1980,10,female,Our Projections,69.2757470733185,,,
1980,15,female,Our Projections,64.3486947382479,,,
1980,20,female,Our Projections,59.4663680151305,,,
1980,25,female,Our Projections,54.609490786406,,,
1980,30,female,Our Projections,49.7380556717707,,,
1980,35,female,Our Projections,44.9252683764105,,,
1980,40,female,Our Projections,40.1989342951374,,,
1980,45,female,Our Projections,35.5243915840956,,,
1980,50,female,Our Projections,30.9693782361822,,,
1980,55,female,Our Projections,26.6009736202397,,,
1980,60,female,Our Projections,22.3683417536725,,,
